Predictor	Feature	Importance
Mean squared error for Days Since First Sample using regressor is 12917.49177528149
Features appearing at least once
O_Pseudomonas aeruginosa (non-mucoid)	COPF 92	0.015564962389379426
O_Pseudomonas aeruginosa (non-mucoid)	COPF 93	0.015547839332226157
O_Pseudomonas aeruginosa (non-mucoid)	COPF 140	0.015167705212857884
O_Pseudomonas aeruginosa (non-mucoid)	COPF 41	0.014349553483572367

Mean squared error for O_Chryseobacterium indologenes using classifier is 0.0
Features appearing at least once
O_Chryseobacterium indologenes	COPF 5	0.2414432768965576
O_Chryseobacterium indologenes	COPF 1	0.09432092332536704
O_Chryseobacterium indologenes	COPF 12	0.06521401243200638
O_Chryseobacterium indologenes	COPF 43	0.057540749461403105
O_Chryseobacterium indologenes	COPF 126	0.04178534659402934
O_Chryseobacterium indologenes	COPF 93	0.04158101094461417
O_Chryseobacterium indologenes	COPF 53	0.041362552457781115
O_Chryseobacterium indologenes	COPF 67	0.041160345232286365
O_Chryseobacterium indologenes	COPF 58	0.04053766874186767
O_Chryseobacterium indologenes	COPF 32	0.040112547436999234
O_Chryseobacterium indologenes	COPF 46	0.037980236545963594
O_Chryseobacterium indologenes	COPF 11	0.03705797721202368
O_Chryseobacterium indologenes	COPF 112	0.03691677735695434
O_Chryseobacterium indologenes	COPF 44	0.03614899017341647
O_Chryseobacterium indologenes	COPF 28	0.02546901427040679
O_Chryseobacterium indologenes	COPF 137	0.021017129974985973
O_Chryseobacterium indologenes	COPF 134	0.018745104672763628
O_Chryseobacterium indologenes	COPF 147	0.016336809376014467
O_Chryseobacterium indologenes	COPF 20	0.0163330233574207
O_Chryseobacterium indologenes	COPF 57	0.01616133682748484

Mean squared error for O_Bordetella species using classifier is 0.0
Features appearing at least once
O_Bordetella species	COPF 7	0.08375214527526653
O_Bordetella species	COPF 124	0.07217551707595449
O_Bordetella species	COPF 120	0.06041106396232808
O_Bordetella species	COPF 121	0.054667430679449756
O_Bordetella species	COPF 99	0.04669661727053346
O_Bordetella species	COPF 70	0.03272337873385203
O_Bordetella species	COPF 29	0.03237337408715583
O_Bordetella species	COPF 53	0.028430928983131057
O_Bordetella species	COPF 33	0.02304464204695098
O_Bordetella species	COPF 139	0.02235228062186027
O_Bordetella species	COPF 114	0.020590233475255276
O_Bordetella species	COPF 110	0.019070674574143076
O_Bordetella species	COPF 36	0.018947738192921285
O_Bordetella species	COPF 10	0.015531066833110552
O_Bordetella species	COPF 30	0.014167944767056812
O_Bordetella species	COPF 91	0.014054444599407946
O_Bordetella species	COPF 88	0.013754646780153082
O_Bordetella species	COPF 81	0.013120743262372824
O_Bordetella species	COPF 132	0.013087745572670895
O_Bordetella species	COPF 107	0.012993879473765381

Mean squared error for O_Klebsiella oxytoca using classifier is 0.0
Features appearing at least once
O_Klebsiella oxytoca	COPF 91	0.09317184074790423
O_Klebsiella oxytoca	COPF 117	0.08916439197702576
O_Klebsiella oxytoca	COPF 61	0.06556098320388337
O_Klebsiella oxytoca	COPF 85	0.05243829525388875
O_Klebsiella oxytoca	COPF 103	0.04185490876853909
O_Klebsiella oxytoca	COPF 99	0.03238488807179118
O_Klebsiella oxytoca	COPF 35	0.030900623667008742
O_Klebsiella oxytoca	COPF 109	0.025029242352674418
O_Klebsiella oxytoca	COPF 25	0.02330369441385686
O_Klebsiella oxytoca	COPF 101	0.02145973321545759
O_Klebsiella oxytoca	COPF 11	0.01910262648977201
O_Klebsiella oxytoca	COPF 78	0.019059170549587147
O_Klebsiella oxytoca	COPF 17	0.01758712286474857
O_Klebsiella oxytoca	COPF 116	0.015824133051388276
O_Klebsiella oxytoca	COPF 120	0.015505666124302056
O_Klebsiella oxytoca	COPF 84	0.015199229378542392
O_Klebsiella oxytoca	COPF 141	0.01510729043380898
O_Klebsiella oxytoca	COPF 66	0.014123818296023126
O_Klebsiella oxytoca	COPF 124	0.012992475277191893
O_Klebsiella oxytoca	COPF 29	0.012591572758875695

Mean squared error for O_Mycobacterium mucogenicum using classifier is 0.0
Features appearing at least once
O_Mycobacterium mucogenicum	COPF 91	0.09317184074790423
O_Mycobacterium mucogenicum	COPF 117	0.08916439197702576
O_Mycobacterium mucogenicum	COPF 61	0.06556098320388337
O_Mycobacterium mucogenicum	COPF 85	0.05243829525388875
O_Mycobacterium mucogenicum	COPF 103	0.04185490876853909
O_Mycobacterium mucogenicum	COPF 99	0.03238488807179118
O_Mycobacterium mucogenicum	COPF 35	0.030900623667008742
O_Mycobacterium mucogenicum	COPF 109	0.025029242352674418
O_Mycobacterium mucogenicum	COPF 25	0.02330369441385686
O_Mycobacterium mucogenicum	COPF 101	0.02145973321545759
O_Mycobacterium mucogenicum	COPF 11	0.01910262648977201
O_Mycobacterium mucogenicum	COPF 78	0.019059170549587147
O_Mycobacterium mucogenicum	COPF 17	0.01758712286474857
O_Mycobacterium mucogenicum	COPF 116	0.015824133051388276
O_Mycobacterium mucogenicum	COPF 120	0.015505666124302056
O_Mycobacterium mucogenicum	COPF 84	0.015199229378542392
O_Mycobacterium mucogenicum	COPF 141	0.01510729043380898
O_Mycobacterium mucogenicum	COPF 66	0.014123818296023126
O_Mycobacterium mucogenicum	COPF 124	0.012992475277191893
O_Mycobacterium mucogenicum	COPF 29	0.012591572758875695

Mean squared error for O_Mycobacterium scotochromogen using classifier is 0.0
Features appearing at least once
O_Mycobacterium scotochromogen	COPF 91	0.09317184074790423
O_Mycobacterium scotochromogen	COPF 117	0.08916439197702576
O_Mycobacterium scotochromogen	COPF 61	0.06556098320388337
O_Mycobacterium scotochromogen	COPF 85	0.05243829525388875
O_Mycobacterium scotochromogen	COPF 103	0.04185490876853909
O_Mycobacterium scotochromogen	COPF 99	0.03238488807179118
O_Mycobacterium scotochromogen	COPF 35	0.030900623667008742
O_Mycobacterium scotochromogen	COPF 109	0.025029242352674418
O_Mycobacterium scotochromogen	COPF 25	0.02330369441385686
O_Mycobacterium scotochromogen	COPF 101	0.02145973321545759
O_Mycobacterium scotochromogen	COPF 11	0.01910262648977201
O_Mycobacterium scotochromogen	COPF 78	0.019059170549587147
O_Mycobacterium scotochromogen	COPF 17	0.01758712286474857
O_Mycobacterium scotochromogen	COPF 116	0.015824133051388276
O_Mycobacterium scotochromogen	COPF 120	0.015505666124302056
O_Mycobacterium scotochromogen	COPF 84	0.015199229378542392
O_Mycobacterium scotochromogen	COPF 141	0.01510729043380898
O_Mycobacterium scotochromogen	COPF 66	0.014123818296023126
O_Mycobacterium scotochromogen	COPF 124	0.012992475277191893
O_Mycobacterium scotochromogen	COPF 29	0.012591572758875695

Mean squared error for O_Acinetobacter species using classifier is 0.038461538461538464
Features appearing at least once
O_Acinetobacter species	COPF 78	0.08960029345875764
O_Acinetobacter species	COPF 92	0.0834884717751112
O_Acinetobacter species	COPF 66	0.07712348241342988
O_Acinetobacter species	COPF 91	0.07674733210990661
O_Acinetobacter species	COPF 38	0.055590650657989536
O_Acinetobacter species	COPF 89	0.043319107814317324
O_Acinetobacter species	COPF 119	0.04244580836385166
O_Acinetobacter species	COPF 37	0.03899240749661013
O_Acinetobacter species	COPF 12	0.03544475896635054
O_Acinetobacter species	COPF 123	0.032577214541554954
O_Acinetobacter species	COPF 52	0.027363634371964828
O_Acinetobacter species	COPF 145	0.02624613406339668
O_Acinetobacter species	COPF 13	0.023427838440816678
O_Acinetobacter species	COPF 135	0.02292207249511043
O_Acinetobacter species	COPF 138	0.02275287951080393
O_Acinetobacter species	COPF 72	0.022248218830264812
O_Acinetobacter species	COPF 102	0.018258448622925135
O_Acinetobacter species	COPF 113	0.017820987947701657
O_Acinetobacter species	COPF 87	0.016320435051813662
O_Acinetobacter species	COPF 140	0.015666611483153046

Mean squared error for O_Enterobacter species using classifier is 0.038461538461538464
Features appearing at least once
O_Enterobacter species	COPF 1	0.10126756657329714
O_Enterobacter species	COPF 102	0.05664376081961501
O_Enterobacter species	COPF 106	0.05596331502903549
O_Enterobacter species	COPF 43	0.0528921107333523
O_Enterobacter species	COPF 31	0.042681515758987876
O_Enterobacter species	COPF 5	0.04034183564206012
O_Enterobacter species	COPF 58	0.038455112680085723
O_Enterobacter species	COPF 50	0.033558825713337403
O_Enterobacter species	COPF 105	0.03346187713464802
O_Enterobacter species	COPF 122	0.03207273366467839
O_Enterobacter species	COPF 52	0.029916562512405816
O_Enterobacter species	COPF 36	0.02790636034784129
O_Enterobacter species	COPF 78	0.026993370932498695
O_Enterobacter species	COPF 137	0.022917340553002874
O_Enterobacter species	COPF 71	0.02140964071559904
O_Enterobacter species	COPF 128	0.01970554740598532
O_Enterobacter species	COPF 39	0.018851179537716183
O_Enterobacter species	COPF 134	0.018324035796365053
O_Enterobacter species	COPF 103	0.017335954883577028
O_Enterobacter species	COPF 59	0.0171154035711607

Mean squared error for O_Aspergillus niger using classifier is 0.11538461538461539
Features appearing at least once
O_Aspergillus niger	COPF 5	0.11958041141638011
O_Aspergillus niger	COPF 72	0.053412173033551384
O_Aspergillus niger	COPF 133	0.042461932958145376
O_Aspergillus niger	COPF 65	0.04044850557805415
O_Aspergillus niger	COPF 1	0.03870974411903759
O_Aspergillus niger	COPF 79	0.0382979694452922
O_Aspergillus niger	COPF 119	0.03444460593327942
O_Aspergillus niger	COPF 61	0.03439795113327374
O_Aspergillus niger	COPF 105	0.03337931480720844
O_Aspergillus niger	COPF 45	0.027462893447022865
O_Aspergillus niger	COPF 131	0.02159374097803659
O_Aspergillus niger	COPF 82	0.021567431135382464
O_Aspergillus niger	COPF 80	0.019185172762174723
O_Aspergillus niger	COPF 129	0.018155829722678492
O_Aspergillus niger	COPF 93	0.016887077819533365
O_Aspergillus niger	COPF 78	0.016212721720921256
O_Aspergillus niger	COPF 37	0.01604872335857211
O_Aspergillus niger	COPF 64	0.014903928322310547
O_Aspergillus niger	COPF 12	0.01487885179728324
O_Aspergillus niger	COPF 127	0.013765693152020855

Mean squared error for O_Aspergillus terreus using classifier is 0.0
Features appearing at least once
O_Aspergillus terreus	COPF 63	0.14927655843139173
O_Aspergillus terreus	COPF 57	0.11090500906137148
O_Aspergillus terreus	COPF 101	0.10017230301131452
O_Aspergillus terreus	COPF 109	0.09131888230438986
O_Aspergillus terreus	COPF 103	0.06283403361243066
O_Aspergillus terreus	COPF 55	0.059077122006522424
O_Aspergillus terreus	COPF 149	0.04601580253801171
O_Aspergillus terreus	COPF 6	0.04580863535612364
O_Aspergillus terreus	COPF 73	0.04226063159605459
O_Aspergillus terreus	COPF 66	0.03530884005981987
O_Aspergillus terreus	COPF 128	0.0352836860303327
O_Aspergillus terreus	COPF 87	0.03502858024761002
O_Aspergillus terreus	COPF 1	0.028689185458663134
O_Aspergillus terreus	COPF 8	0.024784396956788263
O_Aspergillus terreus	COPF 112	0.02407484063440198
O_Aspergillus terreus	COPF 30	0.020629155324424678
O_Aspergillus terreus	COPF 114	0.019010393326076083
O_Aspergillus terreus	COPF 25	0.016594103922455177
O_Aspergillus terreus	COPF 12	0.014568349583649722
O_Aspergillus terreus	COPF 132	0.01347252975202226

Mean squared error for O_Pseudomonas aeruginosa (mucoid) using classifier is 0.038461538461538464
Features appearing at least once
O_Pseudomonas aeruginosa (mucoid)	COPF 68	0.10432802321940733
O_Pseudomonas aeruginosa (mucoid)	COPF 98	0.09668356568755505
O_Pseudomonas aeruginosa (mucoid)	COPF 46	0.06959832299083463
O_Pseudomonas aeruginosa (mucoid)	COPF 14	0.0675663796905607
O_Pseudomonas aeruginosa (mucoid)	COPF 1	0.06449900098454021
O_Pseudomonas aeruginosa (mucoid)	COPF 80	0.058692844334302094
O_Pseudomonas aeruginosa (mucoid)	COPF 81	0.056599030517957005
O_Pseudomonas aeruginosa (mucoid)	COPF 141	0.04425381327175377
O_Pseudomonas aeruginosa (mucoid)	COPF 110	0.04363514750189312
O_Pseudomonas aeruginosa (mucoid)	COPF 93	0.03492408155740018
O_Pseudomonas aeruginosa (mucoid)	COPF 43	0.02880098657480224
O_Pseudomonas aeruginosa (mucoid)	COPF 123	0.027229307076714768
O_Pseudomonas aeruginosa (mucoid)	COPF 67	0.026410425858752792
O_Pseudomonas aeruginosa (mucoid)	COPF 31	0.025694287583991834
O_Pseudomonas aeruginosa (mucoid)	COPF 73	0.025664235164869355
O_Pseudomonas aeruginosa (mucoid)	COPF 2	0.02232914924420538
O_Pseudomonas aeruginosa (mucoid)	COPF 104	0.020091460568700495
O_Pseudomonas aeruginosa (mucoid)	COPF 64	0.019869612413275114
O_Pseudomonas aeruginosa (mucoid)	COPF 118	0.018791621650761876
O_Pseudomonas aeruginosa (mucoid)	COPF 48	0.01868574496462218

Mean squared error for IV using classifier is 0.38461538461538464
Features appearing at least once
IV	COPF 65	0.054633400477975755
IV	COPF 109	0.05325601452266304
IV	COPF 106	0.036504899176138604
IV	COPF 62	0.03410225142893334
IV	COPF 104	0.033485912731165454
IV	COPF 107	0.02391160924374985
IV	COPF 40	0.02246751700217419
IV	COPF 108	0.019501265223406332
IV	COPF 74	0.019111278992307495
IV	COPF 64	0.019022267951933448
IV	COPF 80	0.018897710428937262
IV	COPF 4	0.01854399210797948
IV	COPF 91	0.017271042334737623
IV	COPF 53	0.014811383435559395
IV	COPF 124	0.01438490942672525
IV	COPF 78	0.013824303551536398
IV	COPF 102	0.013330685531752961
IV	COPF 93	0.012406206662167761
IV	COPF 36	0.010965053582837407
IV	COPF 120	0.010631960906435292

Mean squared error for INH using classifier is 0.23076923076923078
Features appearing at least once
INH	COPF 50	0.054132291109348064
INH	COPF 123	0.03649150095108284
INH	COPF 52	0.03590687637818676
INH	COPF 2	0.029023895775942967
INH	COPF 107	0.02621589872637236
INH	COPF 73	0.019733636700679996
INH	COPF 42	0.01954652776625436
INH	COPF 34	0.019426006676990862
INH	COPF 120	0.018323103714679684
INH	COPF 105	0.016819608663672735
INH	COPF 106	0.016405408149020802
INH	COPF 129	0.01564953887944676
INH	COPF 9	0.01548989819099605
INH	COPF 68	0.014850308916908618
INH	COPF 53	0.014181092406876226
INH	COPF 22	0.013848221715771655
INH	COPF 126	0.013254575559130002
INH	COPF 58	0.013115989254779227
INH	COPF 77	0.013066266977367734
INH	COPF 37	0.012860400908566022

Mean squared error for PO using classifier is 0.34615384615384615
Features appearing at least once
PO	COPF 100	0.040664274746202274
PO	COPF 132	0.04045290310194249
PO	COPF 17	0.03225596753895157
PO	COPF 117	0.029714626365982783
PO	COPF 30	0.0279683804075505
PO	COPF 53	0.02262178289476001
PO	COPF 54	0.02130552803891536
PO	COPF 78	0.02092907080748349
PO	COPF 93	0.018437834313008404
PO	COPF 125	0.01821296117704159
PO	COPF 89	0.01757293742086362
PO	COPF 97	0.016740107575471765
PO	COPF 58	0.01595986182520311
PO	COPF 23	0.01575214672170248
PO	COPF 36	0.015390042832784572
PO	COPF 109	0.014753019033225468
PO	COPF 119	0.01455777606722406
PO	COPF 50	0.013945379385896874
PO	COPF 31	0.013290104784181741
PO	COPF 130	0.012360493379112285

Mean squared error for 2 Amphotericin B (Ambisome)_INH using classifier is 0.0
Features appearing at least once
2 Amphotericin B (Ambisome)_INH	COPF 75	0.12859676659359187
2 Amphotericin B (Ambisome)_INH	COPF 126	0.10556641624152815
2 Amphotericin B (Ambisome)_INH	COPF 127	0.06893395010661582
2 Amphotericin B (Ambisome)_INH	COPF 142	0.05883240916944459
2 Amphotericin B (Ambisome)_INH	COPF 120	0.04904331559320814
2 Amphotericin B (Ambisome)_INH	COPF 19	0.04285192433741509
2 Amphotericin B (Ambisome)_INH	COPF 80	0.037211036495925186
2 Amphotericin B (Ambisome)_INH	COPF 134	0.034127520587564054
2 Amphotericin B (Ambisome)_INH	COPF 32	0.031515107325065926
2 Amphotericin B (Ambisome)_INH	COPF 97	0.027592334087693925
2 Amphotericin B (Ambisome)_INH	COPF 73	0.026194617636663194
2 Amphotericin B (Ambisome)_INH	COPF 65	0.024330563731049738
2 Amphotericin B (Ambisome)_INH	COPF 74	0.02325021978835339
2 Amphotericin B (Ambisome)_INH	COPF 124	0.015646952376755837
2 Amphotericin B (Ambisome)_INH	COPF 109	0.014250654868994076
2 Amphotericin B (Ambisome)_INH	COPF 141	0.013915296889932604
2 Amphotericin B (Ambisome)_INH	COPF 94	0.012402836130400646
2 Amphotericin B (Ambisome)_INH	COPF 143	0.011699235172078857
2 Amphotericin B (Ambisome)_INH	COPF 121	0.01108409758653803
2 Amphotericin B (Ambisome)_INH	COPF 144	0.011053297651568131

Mean squared error for 4 Amikacin_IV using classifier is 0.0
Features appearing at least once
4 Amikacin_IV	COPF 110	0.06433830406718453
4 Amikacin_IV	COPF 57	0.05580324551806027
4 Amikacin_IV	COPF 58	0.03790111728387182
4 Amikacin_IV	COPF 31	0.03654676683335895
4 Amikacin_IV	COPF 17	0.0356410682679708
4 Amikacin_IV	COPF 66	0.03250027312640079
4 Amikacin_IV	COPF 37	0.030881655562725364
4 Amikacin_IV	COPF 63	0.024094679191242002
4 Amikacin_IV	COPF 81	0.021396092729788166
4 Amikacin_IV	COPF 98	0.019994285285790253
4 Amikacin_IV	COPF 50	0.01874645433850611
4 Amikacin_IV	COPF 135	0.018225024730496413
4 Amikacin_IV	COPF 14	0.018068883711982217
4 Amikacin_IV	COPF 126	0.017772002041726184
4 Amikacin_IV	COPF 119	0.017242284598032252
4 Amikacin_IV	COPF 83	0.01682205509929223
4 Amikacin_IV	COPF 26	0.015576022981855238
4 Amikacin_IV	COPF 149	0.015431897023777218
4 Amikacin_IV	COPF 61	0.013906195148695621
4 Amikacin_IV	COPF 80	0.013871539747762248

Mean squared error for 2 Amikacin_INH using classifier is 0.038461538461538464
Features appearing at least once
2 Amikacin_INH	COPF 19	0.12088464541358412
2 Amikacin_INH	COPF 115	0.11034012264244346
2 Amikacin_INH	COPF 54	0.08130511696730491
2 Amikacin_INH	COPF 120	0.08012529562151617
2 Amikacin_INH	COPF 132	0.07952359788077622
2 Amikacin_INH	COPF 73	0.06832806808487507
2 Amikacin_INH	COPF 133	0.06234068875163344
2 Amikacin_INH	COPF 55	0.053296297878673994
2 Amikacin_INH	COPF 130	0.04029527758584642
2 Amikacin_INH	COPF 149	0.0377769345838925
2 Amikacin_INH	COPF 89	0.036516104884246274
2 Amikacin_INH	COPF 71	0.03295463141797057
2 Amikacin_INH	COPF 28	0.03230151644606071
2 Amikacin_INH	COPF 106	0.025430257566943653
2 Amikacin_INH	COPF 93	0.02502859253347695
2 Amikacin_INH	COPF 102	0.024734581434554162
2 Amikacin_INH	COPF 113	0.022440100009652207
2 Amikacin_INH	COPF 64	0.021467116322728907
2 Amikacin_INH	COPF 108	0.019171104685078686
2 Amikacin_INH	COPF 95	0.012894676492992491

Mean squared error for 2 Amoxicillin & Potassium clavulanate (Aug Duo)_PO using classifier is 0.11538461538461539
Features appearing at least once
2 Amoxicillin & Potassium clavulanate (Aug Duo)_PO	COPF 58	0.10874285786910513
2 Amoxicillin & Potassium clavulanate (Aug Duo)_PO	COPF 42	0.07524285951562106
2 Amoxicillin & Potassium clavulanate (Aug Duo)_PO	COPF 75	0.03827357039913122
2 Amoxicillin & Potassium clavulanate (Aug Duo)_PO	COPF 127	0.03343868734816723
2 Amoxicillin & Potassium clavulanate (Aug Duo)_PO	COPF 16	0.033413145564093034
2 Amoxicillin & Potassium clavulanate (Aug Duo)_PO	COPF 1	0.033272268039590394
2 Amoxicillin & Potassium clavulanate (Aug Duo)_PO	COPF 78	0.0298539708476719
2 Amoxicillin & Potassium clavulanate (Aug Duo)_PO	COPF 84	0.028982723807988112
2 Amoxicillin & Potassium clavulanate (Aug Duo)_PO	COPF 70	0.02543107021569996
2 Amoxicillin & Potassium clavulanate (Aug Duo)_PO	COPF 98	0.023020786681735923
2 Amoxicillin & Potassium clavulanate (Aug Duo)_PO	COPF 74	0.021091104109425773
2 Amoxicillin & Potassium clavulanate (Aug Duo)_PO	COPF 64	0.02087109983326782
2 Amoxicillin & Potassium clavulanate (Aug Duo)_PO	COPF 17	0.02035733709487576
2 Amoxicillin & Potassium clavulanate (Aug Duo)_PO	COPF 79	0.019598140375145262
2 Amoxicillin & Potassium clavulanate (Aug Duo)_PO	COPF 55	0.019591310170153697
2 Amoxicillin & Potassium clavulanate (Aug Duo)_PO	COPF 135	0.018519862966840297
2 Amoxicillin & Potassium clavulanate (Aug Duo)_PO	COPF 68	0.017948448300296637
2 Amoxicillin & Potassium clavulanate (Aug Duo)_PO	COPF 119	0.017463454875094417
2 Amoxicillin & Potassium clavulanate (Aug Duo)_PO	COPF 104	0.01645258413375577
2 Amoxicillin & Potassium clavulanate (Aug Duo)_PO	COPF 6	0.01603741550489692

Mean squared error for 2 Azithromycin_PO using classifier is 0.0
Features appearing at least once
2 Azithromycin_PO	COPF 55	0.09435350328400906
2 Azithromycin_PO	COPF 29	0.07150834486975187
2 Azithromycin_PO	COPF 54	0.060905171017992844
2 Azithromycin_PO	COPF 129	0.047461886284520395
2 Azithromycin_PO	COPF 67	0.03490681409121167
2 Azithromycin_PO	COPF 64	0.03395957306358039
2 Azithromycin_PO	COPF 78	0.026249464866579288
2 Azithromycin_PO	COPF 93	0.026219877831072
2 Azithromycin_PO	COPF 132	0.026120265324293537
2 Azithromycin_PO	COPF 28	0.023054871644674953
2 Azithromycin_PO	COPF 107	0.022198596625516483
2 Azithromycin_PO	COPF 143	0.018544153063439817
2 Azithromycin_PO	COPF 17	0.018298084104664436
2 Azithromycin_PO	COPF 115	0.0166705722241346
2 Azithromycin_PO	COPF 57	0.016070805395636236
2 Azithromycin_PO	COPF 121	0.014620430614324657
2 Azithromycin_PO	COPF 72	0.013147934961281369
2 Azithromycin_PO	COPF 66	0.012345986515743722
2 Azithromycin_PO	COPF 122	0.011690225974516405
2 Azithromycin_PO	COPF 85	0.011451365198388679

Mean squared error for 4 Cefoxitin_IV using classifier is 0.0
Features appearing at least once
4 Cefoxitin_IV	COPF 150	0.04618849957359303
4 Cefoxitin_IV	COPF 125	0.04589382025808183
4 Cefoxitin_IV	COPF 21	0.03824454475216309
4 Cefoxitin_IV	COPF 145	0.0370598663649535
4 Cefoxitin_IV	COPF 10	0.03568478548359728
4 Cefoxitin_IV	COPF 58	0.034284319651241485
4 Cefoxitin_IV	COPF 149	0.029195540471781505
4 Cefoxitin_IV	COPF 54	0.02802327105935368
4 Cefoxitin_IV	COPF 82	0.0277334499972864
4 Cefoxitin_IV	COPF 18	0.025483646776874005
4 Cefoxitin_IV	COPF 131	0.024506470317676287
4 Cefoxitin_IV	COPF 96	0.024397950620120998
4 Cefoxitin_IV	COPF 26	0.023731806901045965
4 Cefoxitin_IV	COPF 143	0.02330485757993778
4 Cefoxitin_IV	COPF 52	0.022646148337082537
4 Cefoxitin_IV	COPF 127	0.02155976364007775
4 Cefoxitin_IV	COPF 2	0.021474832818526107
4 Cefoxitin_IV	COPF 112	0.02110993084862886
4 Cefoxitin_IV	COPF 50	0.018299732685582454
4 Cefoxitin_IV	COPF 7	0.016828594976061474

Mean squared error for 3 Ceftazidime_IV using classifier is 0.11538461538461539
Features appearing at least once
3 Ceftazidime_IV	COPF 65	0.07333663580332528
3 Ceftazidime_IV	COPF 64	0.05543488430237789
3 Ceftazidime_IV	COPF 100	0.046454020056868724
3 Ceftazidime_IV	COPF 112	0.042557496993892954
3 Ceftazidime_IV	COPF 110	0.041017472635374815
3 Ceftazidime_IV	COPF 50	0.039627192566058546
3 Ceftazidime_IV	COPF 120	0.03723584360673236
3 Ceftazidime_IV	COPF 93	0.03105168543846407
3 Ceftazidime_IV	COPF 133	0.029363059278747907
3 Ceftazidime_IV	COPF 92	0.028958643212916958
3 Ceftazidime_IV	COPF 18	0.026396297279424306
3 Ceftazidime_IV	COPF 99	0.019475822610116607
3 Ceftazidime_IV	COPF 17	0.018727299224419226
3 Ceftazidime_IV	COPF 108	0.01741968161045171
3 Ceftazidime_IV	COPF 58	0.015785559577691004
3 Ceftazidime_IV	COPF 91	0.013873021264015569
3 Ceftazidime_IV	COPF 128	0.013662725474231543
3 Ceftazidime_IV	COPF 103	0.013630760765850222
3 Ceftazidime_IV	COPF 111	0.012924268625909396
3 Ceftazidime_IV	COPF 114	0.012215622057064637

Mean squared error for 2 Ceftazidime_INH using classifier is 0.0
Features appearing at least once
2 Ceftazidime_INH	COPF 5	0.20030588163480662
2 Ceftazidime_INH	COPF 14	0.06662462003853728
2 Ceftazidime_INH	COPF 138	0.06124832139239874
2 Ceftazidime_INH	COPF 58	0.05577914635265096
2 Ceftazidime_INH	COPF 106	0.05514620944236227
2 Ceftazidime_INH	COPF 62	0.0542387720926364
2 Ceftazidime_INH	COPF 67	0.05172399128799433
2 Ceftazidime_INH	COPF 84	0.04612041240279094
2 Ceftazidime_INH	COPF 92	0.043310934873116214
2 Ceftazidime_INH	COPF 65	0.04297863652203951
2 Ceftazidime_INH	COPF 142	0.038624443359964664
2 Ceftazidime_INH	COPF 56	0.03812188572774278
2 Ceftazidime_INH	COPF 57	0.032694021862311656
2 Ceftazidime_INH	COPF 143	0.030493452582451588
2 Ceftazidime_INH	COPF 78	0.028735833155973698
2 Ceftazidime_INH	COPF 131	0.02502315776270377
2 Ceftazidime_INH	COPF 126	0.01761931590637187
2 Ceftazidime_INH	COPF 45	0.015242162650890326
2 Ceftazidime_INH	COPF 146	0.013162473328431156
2 Ceftazidime_INH	COPF 83	0.011856539238402268

Mean squared error for 2 Ciprofloxacin_PO using classifier is 0.11538461538461539
Features appearing at least once
2 Ciprofloxacin_PO	COPF 92	0.07782388407501903
2 Ciprofloxacin_PO	COPF 84	0.06057605045880184
2 Ciprofloxacin_PO	COPF 57	0.05865078716861038
2 Ciprofloxacin_PO	COPF 81	0.05142273794010913
2 Ciprofloxacin_PO	COPF 107	0.048378381590939795
2 Ciprofloxacin_PO	COPF 124	0.04782918272924476
2 Ciprofloxacin_PO	COPF 99	0.04175044317692308
2 Ciprofloxacin_PO	COPF 137	0.038631854944279787
2 Ciprofloxacin_PO	COPF 42	0.033292949935991245
2 Ciprofloxacin_PO	COPF 65	0.03195832364180004
2 Ciprofloxacin_PO	COPF 52	0.029772972977267397
2 Ciprofloxacin_PO	COPF 30	0.027058312377028316
2 Ciprofloxacin_PO	COPF 82	0.026351773715181253
2 Ciprofloxacin_PO	COPF 116	0.026104449416732272
2 Ciprofloxacin_PO	COPF 102	0.02428030652809306
2 Ciprofloxacin_PO	COPF 139	0.023385158370767795
2 Ciprofloxacin_PO	COPF 72	0.020636938322022933
2 Ciprofloxacin_PO	COPF 51	0.019460176644325086
2 Ciprofloxacin_PO	COPF 37	0.016713123352614954
2 Ciprofloxacin_PO	COPF 12	0.01632567044381691

Mean squared error for 2 Clarithromycin_PO using classifier is 0.0
Features appearing at least once
2 Clarithromycin_PO	COPF 81	0.10042636304211157
2 Clarithromycin_PO	COPF 104	0.0883959333169654
2 Clarithromycin_PO	COPF 110	0.0555404983448036
2 Clarithromycin_PO	COPF 58	0.04052855318411725
2 Clarithromycin_PO	COPF 119	0.03829750357907796
2 Clarithromycin_PO	COPF 62	0.03668499453722834
2 Clarithromycin_PO	COPF 111	0.036230851234949756
2 Clarithromycin_PO	COPF 132	0.034075523408721005
2 Clarithromycin_PO	COPF 126	0.03368979853565118
2 Clarithromycin_PO	COPF 96	0.018442612074793054
2 Clarithromycin_PO	COPF 31	0.017656536099119092
2 Clarithromycin_PO	COPF 54	0.015833830031423423
2 Clarithromycin_PO	COPF 9	0.014121910251954653
2 Clarithromycin_PO	COPF 4	0.012537407300882262
2 Clarithromycin_PO	COPF 105	0.012511363251663606
2 Clarithromycin_PO	COPF 20	0.012464928470359871
2 Clarithromycin_PO	COPF 19	0.012061747590166528
2 Clarithromycin_PO	COPF 92	0.011824925163833884
2 Clarithromycin_PO	COPF 14	0.011726357625282402
